Date,Location,Gear,Treatment,Cage,Bag,Oyster,Height,Length,Width,Cup.ratio,Shell.shape,Tag.num
8/15/22,Inside,BP,BPi,,,71,55,43,17,0.31,0.92,BPi
8/15/22,Inside,BP,BPi,,,72,57,38,14,0.25,1.15,BPi
8/15/22,Inside,BP,BPi,,,73,48,35,18,0.38,0.26,BPi
8/15/22,Inside,BP,BPi,,,74,46,37,13,0.28,1.43,BPi
8/15/22,Inside,BP,BPi,,,75,45,38,10,0.22,3.58,BPi
8/15/22,Inside,BP,BPi,,,76,53,40,17,0.32,0.47,BPi
8/15/22,Inside,BP,BPi,,,77,48,32,13,0.27,0.48,BPi
8/15/22,Inside,BP,BPi,,,78,52,40,16,0.31,0.74,BPi
8/15/22,Inside,BP,BPi,,,79,62,40,20,0.32,0.03,BPi
8/15/22,Inside,BP,BPi,,,80,55,38,14,0.25,1.02,BPi
8/15/22,Inside,BP,BPi,,,81,59,45,18,0.31,0.80,BPi
8/15/22,Inside,BP,BPi,,,82,44,34,13,0.30,0.80,BPi
8/15/22,Inside,BP,BPi,,,83,52,34,14,0.27,0.52,BPi
8/15/22,Inside,BP,BPi,,,84,64,38,18,0.28,0.57,BPi
8/15/22,Inside,BP,BPi,,,85,49,32,15,0.31,0.08,BPi
8/15/22,Inside,BP,BPi,,,86,53,43,18,0.34,0.99,BPi
8/15/22,Inside,BP,BPi,,,87,47,28,13,0.28,0.45,BPi
8/15/22,Inside,BP,BPi,,,88,43,33,14,0.33,0.46,BPi
8/15/22,Inside,BP,BPi,,,89,46,34,12,0.26,1.09,BPi
8/15/22,Inside,BP,BPi,,,90,50,39,13,0.26,1.70,BPi
8/15/22,Inside,BP,BPi,,,91,55,34,18,0.33,0.12,BPi
8/15/22,Inside,BP,BPi,,,92,68,38,15,0.22,2.39,BPi
8/15/22,Inside,BP,BPi,,,93,54,39,17,0.31,0.26,BPi
8/15/22,Inside,BP,BPi,,,94,46,32,10,0.22,1.82,BPi
8/15/22,Inside,BP,BPi,,,95,49,34,12,0.24,1.15,BPi
8/15/22,Inside,BP,BPi,,,96,44,32,16,0.36,0.17,BPi
8/15/22,Outside,BP,BPo,,,1,54,44,17,0.31,1.30,BPo
8/15/22,Outside,BP,BPo,,,2,67,49,20,0.30,0.63,BPo
8/15/22,Outside,BP,BPo,,,3,59,38,15,0.25,0.89,BPo
8/15/22,Outside,BP,BPo,,,4,57,42,18,0.32,0.38,BPo
8/15/22,Outside,BP,BPo,,,5,65,46,23,0.35,0.12,BPo
8/15/22,Outside,BP,BPo,,,6,58,44,15,0.26,1.68,BPo
8/15/22,Outside,BP,BPo,,,7,56,34,17,0.30,0.23,BPo
8/15/22,Outside,BP,BPo,,,8,41,35,11,0.27,2.23,BPo
8/15/22,Outside,BP,BPo,,,9,68,47,16,0.24,1.91,BPo
8/15/22,Outside,BP,BPo,,,10,46,32,14,0.30,0.17,BPo
8/15/22,Outside,BP,BPo,,,11,60,37,19,0.32,0.15,BPo
8/15/22,Outside,BP,BPo,,,12,44,33,12,0.27,0.92,BPo
8/15/22,Outside,BP,BPo,,,13,47,37,15,0.32,0.75,BPo
8/15/22,Outside,BP,BPo,,,14,55,46,13,0.24,3.65,BPo
8/15/22,Outside,BP,BPo,,,15,42,35,13,0.31,1.30,BPo
8/15/22,Outside,BP,BPo,,,16,54,47,16,0.30,2.62,BPo
8/15/22,Outside,BP,BPo,,,17,59,40,16,0.27,0.63,BPo
8/15/22,Outside,BP,BPo,,,18,49,37,13,0.27,1.23,BPo
8/15/22,Outside,BP,BPo,,,19,58,42,19,0.33,0.21,BPo
8/15/22,Outside,BP,BPo,,,20,61,41,21,0.34,0.02,BPo
8/15/22,Outside,BP,BPo,,,21,57,34,24,0.42,1.71,BPo
8/15/22,Outside,BP,BPo,,,22,57,40,15,0.26,0.93,BPo
8/15/22,Outside,BP,BPo,,,23,43,46,14,0.33,5.95,BPo
8/15/22,Outside,BP,BPo,,,24,62,45,19,0.31,0.42,BPo
8/15/22,Outside,BP,BPo,,,25,45,39,14,0.31,1.89,BPo
8/15/22,Outside,BP,BPo,,,26,63,42,20,0.32,0.04,BPo
8/15/22,Outside,BP,BPo,,,27,64,39,14,0.22,2.07,BPo
8/15/22,Outside,BP,BPo,,,28,64,44,17,0.27,0.87,BPo
8/15/22,Outside,BP,BPo,,,29,57,43,17,0.30,0.77,BPo
8/15/22,Outside,BP,BPo,,,30,54,35,14,0.26,0.72,BPo
8/15/22,Outside,BP,BPo,,,31,46,36,14,0.30,0.83,BPo
8/15/22,Outside,BP,BPo,,,32,52,37,15,0.29,0.47,BPo
8/15/22,Outside,BP,BPo,,,33,51,39,19,0.37,0.46,BPo
8/15/22,Outside,BP,BPo,,,34,57,43,16,0.28,1.08,BPo
8/15/22,Outside,BP,BPo,,,35,44,36,12,0.27,1.74,BPo
8/15/22,Outside,BP,BPo,,,36,62,38,14,0.23,1.75,BPo
8/15/22,Outside,BP,BPo,,,37,33,29,9,0.27,2.06,BPo
8/15/22,Outside,BP,BPo,,,38,49,30,13,0.27,0.57,BPo
8/15/22,Outside,BP,BPo,,,39,66,35,14,0.21,2.94,BPo
8/15/22,Outside,BP,BPo,,,40,59,45,17,0.29,1.07,BPo
8/15/22,Outside,BP,BPo,,,41,56,37,16,0.29,0.31,BPo
8/15/22,Outside,BP,BPo,,,42,54,40,12,0.22,2.45,BPo
8/15/22,Outside,BP,BPo,,,43,46,35,15,0.33,0.43,BPo
8/15/22,Outside,BP,BPo,,,44,63,34,16,0.25,1.53,BPo
8/15/22,Outside,BP,BPo,,,45,45,31,11,0.24,1.03,BPo
8/15/22,Outside,BP,BPo,,,46,46,32,15,0.33,0.05,BPo
8/15/22,Outside,BP,BPo,,,47,54,38,18,0.33,0.07,BPo
8/15/22,Outside,BP,BPo,,,48,48,38,14,0.29,1.16,BPo
8/15/22,Outside,BP,BPo,,,49,43,30,15,0.35,0.05,BPo
8/15/22,Outside,BP,BPo,,,50,62,45,16,0.26,1.38,BPo
8/15/22,Outside,BP,BPo,,,51,61,41,15,0.25,1.25,BPo
8/15/22,Outside,BP,BPo,,,52,63,42,20,0.32,0.04,BPo
8/15/22,Outside,BP,BPo,,,53,60,47,17,0.28,1.49,BPo
8/15/22,Outside,BP,BPo,,,54,45,36,11,0.24,2.17,BPo
8/15/22,Outside,BP,BPo,,,55,67,42,19,0.28,0.41,BPo
8/15/22,Outside,BP,BPo,,,56,61,42,18,0.30,0.31,BPo
8/15/22,Outside,BP,BPo,,,57,51,38,15,0.29,0.65,BPo
8/15/22,Outside,BP,BPo,,,58,74,44,21,0.28,0.61,BPo
8/15/22,Outside,BP,BPo,,,59,56,38,14,0.25,1.07,BPo
8/15/22,Outside,BP,BPo,,,60,57,38,14,0.25,1.15,BPo
8/15/22,Outside,BP,BPo,,,61,67,42,19,0.28,0.41,BPo
8/15/22,Outside,BP,BPo,,,62,65,40,24,0.37,0.50,BPo
8/15/22,Outside,BP,BPo,,,63,51,37,15,0.29,0.49,BPo
8/15/22,Outside,BP,BPo,,,64,55,39,20,0.36,0.15,BPo
8/15/22,Outside,BP,BPo,,,65,58,37,17,0.29,0.22,BPo
8/15/22,Outside,BP,BPo,,,66,71,40,23,0.32,0.75,BPo
8/15/22,Outside,BP,BPo,,,67,47,34,18,0.38,0.29,BPo
8/15/22,Outside,BP,BPo,,,68,56,39,21,0.38,0.22,BPo
8/15/22,Outside,BP,BPo,,,69,74,43,21,0.28,0.73,BPo
8/15/22,Outside,BP,BPo,,,70,74,46,22,0.30,0.28,BPo
8/15/22,Outside,BP,BPo,,,71,63,38,24,0.38,0.81,BPo
8/15/22,Outside,BP,BPo,,,72,42,35,15,0.36,0.97,BPo
8/15/22,Outside,BP,BPo,,,73,67,53,19,0.28,1.80,BPo
8/15/22,Outside,BP,BPo,,,74,65,40,23,0.35,0.31,BPo
8/15/22,Outside,BP,BPo,,,75,50,41,14,0.28,1.85,BPo
8/15/22,Outside,BP,BPo,,,76,47,38,16,0.34,0.84,BPo
8/15/22,Outside,BP,BPo,,,77,59,38,16,0.27,0.54,BPo
8/15/22,Outside,BP,BPo,,,78,52,35,16,0.31,0.10,BPo
8/15/22,Outside,BP,BPo,,,79,63,49,22,0.35,0.66,BPo
8/15/22,Outside,BP,BPo,,,80,52,37,17,0.33,0.12,BPo
8/15/22,Outside,BP,BPo,,,81,51,39,15,0.29,0.86,BPo
8/15/22,Outside,BP,BPo,,,82,61,42,25,0.41,0.78,BPo
8/15/22,Outside,BP,BPo,,,83,43,32,14,0.33,0.28,BPo
8/15/22,Outside,BP,BPo,,,84,63,43,21,0.33,0.02,BPo
8/15/22,Outside,BP,BPo,,,85,61,42,15,0.25,1.36,BPo
8/15/22,Outside,BP,BPo,,,86,72,42,16,0.22,2.28,BPo
8/15/22,Outside,BP,BPo,,,87,63,44,19,0.30,0.29,BPo
8/15/22,Outside,BP,BPo,,,88,58,41,15,0.26,1.10,BPo
8/15/22,Outside,BP,BPo,,,89,61,48,20,0.33,0.88,BPo
8/15/22,Outside,BP,BPo,,,90,45,33,15,0.33,0.19,BPo
8/15/22,Outside,BP,BPo,,,91,49,40,15,0.31,1.31,BPo
8/15/22,Outside,BP,BPo,,,92,55,34,15,0.27,0.50,BPo
8/15/22,Outside,BP,BPo,,,93,63,34,17,0.27,1.26,BPo
8/15/22,Outside,BP,BPo,,,94,64,34,20,0.31,1.15,BPo
8/15/22,Outside,BP,BPo,,,95,57,44,20,0.35,0.54,BPo
8/15/22,Outside,BP,BPo,,,96,56,38,15,0.27,0.67,BPo
8/15/22,Inside,FB,FBi,,1,1,70,49,20,0.29,0.59,1
8/15/22,Inside,FB,FBi,,1,2,77,43,16,0.21,3.27,1
8/15/22,Inside,FB,FBi,,1,3,73,48,18,0.25,1.39,1
8/15/22,Inside,FB,FBi,,1,4,71,48,17,0.24,1.71,1
8/15/22,Inside,FB,FBi,,1,5,61,42,19,0.31,0.13,1
8/15/22,Inside,FB,FBi,,1,6,69,51,17,0.25,2.12,1
8/15/22,Inside,FB,FBi,,1,7,57,40,15,0.26,0.93,1
8/15/22,Inside,FB,FBi,,1,8,77,51,17,0.22,2.55,1
8/15/22,Inside,FB,FBi,,1,9,70,50,17,0.24,1.93,1
8/15/22,Inside,FB,FBi,,1,10,67,52,16,0.24,2.97,1
8/15/22,Inside,FB,FBi,,1,11,64,48,17,0.27,1.53,1
8/15/22,Inside,FB,FBi,,1,12,57,40,15,0.26,0.93,1
8/15/22,Inside,FB,FBi,,1,13,42,35,14,0.33,1.08,1
8/15/22,Inside,FB,FBi,,1,14,75,55,17,0.23,3.06,1
8/15/22,Inside,FB,FBi,,1,15,68,48,17,0.25,1.54,1
8/15/22,Inside,FB,FBi,,1,16,64,49,17,0.27,1.76,1
8/15/22,Inside,FB,FBi,,1,17,76,57,16,0.21,4.26,1
8/15/22,Inside,FB,FBi,,1,18,58,45,17,0.29,1.14,1
8/15/22,Inside,FB,FBi,,1,19,62,44,16,0.26,1.21,1
8/15/22,Inside,FB,FBi,,1,20,75,49,18,0.24,1.64,1
8/15/22,Inside,FB,FBi,,1,21,53,38,14,0.26,0.96,1
8/15/22,Inside,FB,FBi,,1,22,52,41,12,0.23,2.76,1
8/15/22,Inside,FB,FBi,,1,23,54,38,13,0.24,1.46,1
8/15/22,Inside,FB,FBi,,1,24,50,46,13,0.26,4.41,1
8/15/22,Inside,FB,FBi,,1,25,62,40,14,0.23,1.79,1
8/15/22,Inside,FB,FBi,,1,26,50,34,15,0.30,0.17,1
8/15/22,Inside,FB,FBi,,1,27,60,42,16,0.27,0.88,1
8/15/22,Inside,FB,FBi,,1,28,50,40,12,0.24,2.55,1
8/15/22,Inside,FB,FBi,,1,29,75,51,16,0.21,2.99,1
8/15/22,Inside,FB,FBi,,1,30,80,46,21,0.26,1.26,1
8/15/22,Inside,FB,FBi,,1,31,57,47,15,0.26,2.64,1
8/15/22,Inside,FB,FBi,,1,32,66,49,14,0.21,3.49,1
8/15/22,Inside,FB,FBi,,2,33,56,43,16,0.29,1.13,2
8/15/22,Inside,FB,FBi,,2,34,70,50,23,0.33,0.17,2
8/15/22,Inside,FB,FBi,,2,35,57,45,17,0.30,1.23,2
8/15/22,Inside,FB,FBi,,2,36,73,45,20,0.27,0.64,2
8/15/22,Inside,FB,FBi,,2,37,58,51,13,0.22,5.42,2
8/15/22,Inside,FB,FBi,,2,38,61,43,19,0.31,0.21,2
8/15/22,Inside,FB,FBi,,2,39,68,50,20,0.29,0.75,2
8/15/22,Inside,FB,FBi,,2,40,69,59,19,0.28,3.55,2
8/15/22,Inside,FB,FBi,,2,41,73,43,19,0.26,1.08,2
8/15/22,Inside,FB,FBi,,2,42,80,45,19,0.24,2.12,2
8/15/22,Inside,FB,FBi,,2,43,68,42,17,0.25,1.14,2
8/15/22,Inside,FB,FBi,,2,44,49,34,12,0.24,1.15,2
8/15/22,Inside,FB,FBi,,2,45,58,47,16,0.28,2.07,2
8/15/22,Inside,FB,FBi,,2,46,50,38,17,0.34,0.39,2
8/15/22,Inside,FB,FBi,,2,47,80,60,20,0.25,2.50,2
8/15/22,Inside,FB,FBi,,2,48,60,40,18,0.30,0.17,2
8/15/22,Inside,FB,FBi,,2,49,57,42,14,0.25,1.74,2
8/15/22,Inside,FB,FBi,,2,50,84,49,24,0.29,0.78,2
8/15/22,Inside,FB,FBi,,2,51,50,37,13,0.26,1.21,2
8/15/22,Inside,FB,FBi,,2,52,62,40,14,0.23,1.79,2
8/15/22,Inside,FB,FBi,,2,53,64,53,19,0.30,2.13,2
8/15/22,Inside,FB,FBi,,2,54,70,45,16,0.23,1.91,2
8/15/22,Inside,FB,FBi,,2,55,79,48,29,0.37,0.67,2
8/15/22,Inside,FB,FBi,,2,56,56,47,12,0.21,4.68,2
8/15/22,Inside,FB,FBi,,2,57,65,47,17,0.26,1.32,2
8/15/22,Inside,FB,FBi,,2,58,72,45,15,0.21,2.80,2
8/15/22,Inside,FB,FBi,,2,59,80,56,23,0.29,0.64,2
8/15/22,Inside,FB,FBi,,2,60,62,48,12,0.19,4.75,2
8/15/22,Inside,FB,FBi,,2,61,58,46,15,0.26,2.23,2
8/15/22,Inside,FB,FBi,,2,62,48,45,17,0.35,2.88,2
8/15/22,Inside,FB,FBi,,2,63,64,47,19,0.30,0.65,2
8/15/22,Inside,FB,FBi,,2,64,68,44,17,0.25,1.16,2
8/15/22,Inside,FB,FBi,,3,65,58,41,15,0.26,1.10,3
8/15/22,Inside,FB,FBi,,3,66,54,45,17,0.31,1.59,3
8/15/22,Inside,FB,FBi,,3,67,68,59,16,0.24,5.44,3
8/15/22,Inside,FB,FBi,,3,68,61,49,16,0.26,2.42,3
8/15/22,Inside,FB,FBi,,3,69,54,42,17,0.31,0.79,3
8/15/22,Inside,FB,FBi,,3,70,49,39,11,0.22,2.93,3
8/15/22,Inside,FB,FBi,,3,71,76,48,16,0.21,2.86,3
8/15/22,Inside,FB,FBi,,3,72,49,30,14,0.29,0.31,3
8/15/22,Inside,FB,FBi,,3,73,52,42,15,0.29,1.55,3
8/15/22,Inside,FB,FBi,,3,74,49,37,10,0.20,3.05,3
8/15/22,Inside,FB,FBi,,3,75,64,40,15,0.23,1.52,3
8/15/22,Inside,FB,FBi,,3,76,55,41,12,0.22,2.71,3
8/15/22,Inside,FB,FBi,,3,77,64,43,18,0.28,0.46,3
8/15/22,Inside,FB,FBi,,3,78,87,59,20,0.23,2.56,3
8/15/22,Inside,FB,FBi,,3,79,71,41,19,0.27,0.99,3
8/15/22,Inside,FB,FBi,,3,80,71,45,19,0.27,0.73,3
8/15/22,Inside,FB,FBi,,3,81,67,51,17,0.25,2.15,3
8/15/22,Inside,FB,FBi,,3,82,59,46,21,0.36,0.63,3
8/15/22,Inside,FB,FBi,,3,83,64,40,19,0.30,0.24,3
8/15/22,Inside,FB,FBi,,3,84,71,45,18,0.25,1.08,3
8/15/22,Inside,FB,FBi,,3,85,55,41,11,0.20,3.46,3
8/15/22,Inside,FB,FBi,,3,86,53,44,13,0.25,3.09,3
8/15/22,Inside,FB,FBi,,3,87,81,45,14,0.17,5.52,3
8/15/22,Inside,FB,FBi,,3,88,70,43,19,0.27,0.67,3
8/15/22,Inside,FB,FBi,,3,89,70,47,15,0.21,2.67,3
8/15/22,Inside,FB,FBi,,3,90,29,23,10,0.34,0.40,3
8/15/22,Inside,FB,FBi,,3,91,56,47,14,0.25,3.30,3
8/15/22,Inside,FB,FBi,,3,92,53,39,13,0.25,1.62,3
8/15/22,Inside,FB,FBi,,3,93,65,46,14,0.22,2.79,3
8/15/22,Inside,FB,FBi,,3,94,70,49,19,0.27,0.91,3
8/15/22,Inside,FB,FBi,,3,95,64,41,20,0.31,0.08,3
8/15/22,Outside,FB,FBo,,1,1,67,52,20,0.30,1.22,16
8/15/22,Outside,FB,FBo,,1,2,50,37,12,0.24,1.72,16
8/15/22,Outside,FB,FBo,,1,3,76,46,21,0.28,0.68,16
8/15/22,Outside,FB,FBo,,1,4,56,46,15,0.27,2.40,16
8/15/22,Outside,FB,FBo,,1,5,63,37,15,0.24,1.48,16
8/15/22,Outside,FB,FBo,,1,6,62,41,14,0.23,1.86,16
8/15/22,Outside,FB,FBo,,1,7,66,46,22,0.33,0.06,16
8/15/22,Outside,FB,FBo,,1,8,53,40,12,0.23,2.45,16
8/15/22,Outside,FB,FBo,,1,9,64,43,14,0.22,2.26,16
8/15/22,Outside,FB,FBo,,1,10,54,42,16,0.30,1.04,16
8/15/22,Outside,FB,FBo,,1,11,66,53,18,0.27,2.29,16
8/15/22,Outside,FB,FBo,,1,12,60,39,19,0.32,0.04,16
8/15/22,Outside,FB,FBo,,1,13,75,45,25,0.33,0.34,16
8/15/22,Outside,FB,FBo,,1,14,52,38,17,0.33,0.23,16
8/15/22,Outside,FB,FBo,,1,15,56,44,17,0.30,1.07,16
8/15/22,Outside,FB,FBo,,1,16,56,43,14,0.25,2.00,16
8/15/22,Outside,FB,FBo,,1,17,40,40,21,0.53,4.41,16
8/15/22,Outside,FB,FBo,,1,18,43,26,12,0.28,0.36,16
8/15/22,Outside,FB,FBo,,1,19,46,39,15,0.33,1.45,16
8/15/22,Outside,FB,FBo,,1,20,68,53,22,0.32,0.91,16
8/15/22,Outside,FB,FBo,,1,21,47,40,14,0.30,1.91,16
8/15/22,Outside,FB,FBo,,1,22,60,44,25,0.42,0.91,16
8/15/22,Outside,FB,FBo,,1,23,58,41,15,0.26,1.10,16
8/15/22,Outside,FB,FBo,,1,24,44,41,15,0.34,2.65,16
8/15/22,Outside,FB,FBo,,1,25,57,43,28,0.49,2.85,16
8/15/22,Outside,FB,FBo,,1,26,50,48,14,0.28,4.86,16
8/15/22,Outside,FB,FBo,,1,27,56,45,17,0.30,1.33,16
8/15/22,Outside,FB,FBo,,1,28,65,52,19,0.29,1.71,16
8/15/22,Outside,FB,FBo,,1,29,59,43,20,0.34,0.20,16
8/15/22,Outside,FB,FBo,,1,30,74,52,20,0.27,1.01,16
8/15/22,Outside,FB,FBo,,1,31,70,47,17,0.24,1.53,16
8/15/22,Outside,FB,FBo,,1,32,83,55,26,0.31,0.08,16
8/15/22,Outside,FB,FBo,,2,33,48,37,13,0.27,1.28,17
8/15/22,Outside,FB,FBo,,2,34,57,36,16,0.28,0.38,17
8/15/22,Outside,FB,FBo,,2,35,63,42,23,0.37,0.16,17
8/15/22,Outside,FB,FBo,,2,36,59,43,15,0.25,1.45,17
8/15/22,Outside,FB,FBo,,2,37,61,50,16,0.26,2.75,17
8/15/22,Outside,FB,FBo,,2,38,67,47,16,0.24,1.85,17
8/15/22,Outside,FB,FBo,,2,39,65,43,25,0.38,0.44,17
8/15/22,Outside,FB,FBo,,2,40,66,52,19,0.29,1.61,17
8/15/22,Outside,FB,FBo,,2,41,45,39,11,0.24,3.31,17
8/15/22,Outside,FB,FBo,,2,42,43,30,10,0.23,1.31,17
8/15/22,Outside,FB,FBo,,2,43,57,46,16,0.28,1.86,17
8/15/22,Outside,FB,FBo,,2,44,66,43,22,0.33,0.02,17
8/15/22,Outside,FB,FBo,,2,45,64,41,16,0.25,1.07,17
8/15/22,Outside,FB,FBo,,2,46,62,45,26,0.42,0.98,17
8/15/22,Outside,FB,FBo,,2,47,54,44,12,0.22,3.67,17
8/15/22,Outside,FB,FBo,,2,48,61,46,18,0.30,0.87,17
8/15/22,Outside,FB,FBo,,2,49,74,51,18,0.24,1.75,17
8/15/22,Outside,FB,FBo,,2,50,71,41,23,0.32,0.55,17
8/15/22,Outside,FB,FBo,,2,51,62,43,17,0.27,0.70,17
8/15/22,Outside,FB,FBo,,2,52,66,44,25,0.38,0.33,17
8/15/22,Outside,FB,FBo,,2,53,70,37,18,0.26,1.81,17
8/15/22,Outside,FB,FBo,,2,54,67,49,18,0.27,1.26,17
8/15/22,Outside,FB,FBo,,2,55,57,44,22,0.39,0.66,17
8/15/22,Outside,FB,FBo,,2,56,82,51,23,0.28,0.57,17
8/15/22,Outside,FB,FBo,,2,57,62,45,21,0.34,0.20,17
8/15/22,Outside,FB,FBo,,2,58,51,45,14,0.27,3.21,17
8/15/22,Outside,FB,FBo,,2,59,46,37,17,0.37,0.73,17
8/15/22,Outside,FB,FBo,,2,60,57,47,15,0.26,2.64,17
8/15/22,Outside,FB,FBo,,2,61,74,41,20,0.27,1.26,17
8/15/22,Outside,FB,FBo,,2,62,64,50,24,0.38,0.75,17
8/15/22,Outside,FB,FBo,,2,63,56,45,17,0.30,1.33,17
8/15/22,Outside,FB,FBo,,2,64,77,54,27,0.35,0.10,17
8/15/22,Outside,FB,FBo,,3,65,58,48,18,0.31,1.68,18
8/15/22,Outside,FB,FBo,,3,66,72,49,21,0.29,0.37,18
8/15/22,Outside,FB,FBo,,3,67,57,39,14,0.25,1.25,18
8/15/22,Outside,FB,FBo,,3,68,64,43,18,0.28,0.46,18
8/15/22,Outside,FB,FBo,,3,69,54,38,14,0.26,0.98,18
8/15/22,Outside,FB,FBo,,3,70,56,39,17,0.30,0.22,18
8/15/22,Outside,FB,FBo,,3,71,43,34,11,0.26,1.68,18
8/15/22,Outside,FB,FBo,,3,72,60,43,18,0.30,0.41,18
8/15/22,Outside,FB,FBo,,3,73,55,35,12,0.22,1.81,18
8/15/22,Outside,FB,FBo,,3,74,52,45,15,0.29,2.58,18
8/15/22,Outside,FB,FBo,,3,75,66,50,16,0.24,2.45,18
8/15/22,Outside,FB,FBo,,3,76,56,37,16,0.29,0.31,18
8/15/22,Outside,FB,FBo,,3,77,54,39,16,0.30,0.46,18
8/15/22,Outside,FB,FBo,,3,78,59,42,15,0.25,1.28,18
8/15/22,Outside,FB,FBo,,3,79,48,37,13,0.27,1.28,18
8/15/22,Outside,FB,FBo,,3,80,45,35,11,0.24,1.87,18
8/15/22,Outside,FB,FBo,,3,81,53,42,18,0.34,0.75,18
8/15/22,Outside,FB,FBo,,3,82,53,34,18,0.34,0.05,18
8/15/22,Outside,FB,FBo,,3,83,52,31,16,0.31,0.26,18
8/15/22,Outside,FB,FBo,,3,84,55,40,14,0.25,1.33,18
8/15/22,Outside,FB,FBo,,3,85,62,40,20,0.32,0.03,18
8/15/22,Outside,FB,FBo,,3,86,54,42,16,0.30,1.04,18
8/15/22,Outside,FB,FBo,,3,87,50,41,14,0.28,1.85,18
8/15/22,Outside,FB,FBo,,3,88,56,37,15,0.27,0.60,18
8/15/22,Outside,FB,FBo,,3,89,50,36,14,0.28,0.64,18
8/15/22,Outside,FB,FBo,,3,90,46,35,13,0.28,0.90,18
8/15/22,Outside,FB,FBo,,3,91,79,60,23,0.29,1.31,18
8/15/22,Outside,FB,FBo,,3,92,54,40,16,0.30,0.62,18
8/15/22,Outside,FB,FBo,,3,93,67,50,18,0.27,1.46,18
8/15/22,Outside,FB,FBo,,3,94,71,49,18,0.25,1.34,18
8/15/22,Outside,FB,FBo,,3,95,55,26,10,0.18,4.36,18
8/15/22,Outside,FB,FBo,,3,96,50,32,11,0.22,1.60,18
8/15/22,Inside,FC,FCi,1,A,1,50,38,14,0.28,1.02,19
8/15/22,Inside,FC,FCi,1,A,2,63,45,15,0.24,1.90,19
8/15/22,Inside,FC,FCi,1,A,3,68,43,19,0.28,0.47,19
8/15/22,Inside,FC,FCi,1,A,4,74,45,20,0.27,0.76,19
8/15/22,Inside,FC,FCi,1,A,5,60,44,17,0.28,0.83,19
8/15/22,Inside,FC,FCi,1,A,6,52,41,15,0.29,1.27,19
8/15/22,Inside,FC,FCi,1,A,7,50,43,13,0.26,3.07,19
8/15/22,Inside,FC,FCi,1,A,8,65,40,19,0.29,0.32,19
8/15/22,Inside,FC,FCi,1,B,9,63,42,14,0.22,2.06,20
8/15/22,Inside,FC,FCi,1,B,10,45,33,13,0.29,0.55,20
8/15/22,Inside,FC,FCi,1,B,11,49,40,15,0.31,1.31,20
8/15/22,Inside,FC,FCi,1,B,12,67,40,14,0.21,2.59,20
8/15/22,Inside,FC,FCi,1,B,13,49,34,13,0.27,0.71,20
8/15/22,Inside,FC,FCi,1,B,14,52,43,15,0.29,1.86,20
8/15/22,Inside,FC,FCi,1,B,15,52,36,15,0.29,0.36,20
8/15/22,Inside,FC,FCi,1,B,16,55,44,20,0.36,0.82,20
8/15/22,Inside,FC,FCi,1,C,17,77,49,14,0.18,4.55,21
8/15/22,Inside,FC,FCi,1,C,18,55,37,13,0.24,1.39,21
8/15/22,Inside,FC,FCi,1,C,19,73,49,18,0.25,1.46,21
8/15/22,Inside,FC,FCi,1,C,20,56,46,15,0.27,2.40,21
8/15/22,Inside,FC,FCi,1,C,21,50,42,14,0.28,2.19,21
8/15/22,Inside,FC,FCi,1,C,22,52,42,15,0.29,1.55,21
8/15/22,Inside,FC,FCi,1,C,23,52,43,15,0.29,1.86,21
8/15/22,Inside,FC,FCi,1,C,24,64,45,15,0.23,1.94,21
8/15/22,Inside,FC,FCi,1,D,25,75,45,15,0.20,3.33,22
8/15/22,Inside,FC,FCi,1,D,26,54,40,15,0.28,0.93,22
8/15/22,Inside,FC,FCi,1,D,27,79,56,17,0.22,3.42,22
8/15/22,Inside,FC,FCi,1,D,28,75,50,20,0.27,0.86,22
8/15/22,Inside,FC,FCi,1,D,29,74,52,20,0.27,1.01,22
8/15/22,Inside,FC,FCi,1,D,30,62,41,16,0.26,0.89,22
8/15/22,Inside,FC,FCi,1,D,31,76,50,17,0.22,2.36,22
8/15/22,Inside,FC,FCi,1,D,32,67,45,16,0.24,1.60,22
8/15/22,Inside,FC,FCi,2,A,33,80,53,20,0.25,1.42,23
8/15/22,Inside,FC,FCi,2,A,34,67,48,19,0.28,0.75,23
8/15/22,Inside,FC,FCi,2,A,35,70,50,16,0.23,2.50,23
8/15/22,Inside,FC,FCi,2,A,36,65,46,18,0.28,0.78,23
8/15/22,Inside,FC,FCi,2,A,37,71,38,15,0.21,3.13,23
8/15/22,Inside,FC,FCi,2,A,38,53,42,14,0.26,1.88,23
8/15/22,Inside,FC,FCi,2,A,39,78,50,17,0.22,2.60,23
8/15/22,Inside,FC,FCi,2,A,40,49,40,14,0.29,1.64,23
8/15/22,Inside,FC,FCi,2,B,41,63,49,21,0.33,0.74,24
8/15/22,Inside,FC,FCi,2,B,42,48,36,14,0.29,0.69,24
8/15/22,Inside,FC,FCi,2,B,43,61,46,16,0.26,1.60,24
8/15/22,Inside,FC,FCi,2,B,44,68,42,18,0.26,0.78,24
8/15/22,Inside,FC,FCi,2,B,45,63,44,17,0.27,0.84,24
8/15/22,Inside,FC,FCi,2,B,46,49,40,15,0.31,1.31,24
8/15/22,Inside,FC,FCi,2,B,47,51,39,12,0.24,2.21,24
8/15/22,Inside,FC,FCi,2,B,48,66,40,18,0.27,0.65,24
8/15/22,Inside,FC,FCi,2,C,49,58,43,15,0.26,1.46,25
